1466290910982, 55.0, 1
1466290911985, 55.0, 1
1466290912984, 55.0, 1
1466290913983, 55.0, 1
1466290914981, 55.0, 1
1466290915984, 55.0, 1
1466290916985, 55.0, 1
1466290917985, 55.0, 1
1466290918981, 55.0, 1
1466290919983, 55.0, 1
1466290920984, 55.0, 1
1466290921983, 55.0, 1
1466290922984, 55.0, 1
1466290923984, 55.0, 1
1466290924984, 55.0, 1
1466290925984, 55.0, 1
1466290926985, 55.0, 1
1466290927982, 55.0, 1
1466290928985, 55.0, 1
1466290929985, 55.0, 1
1466290930985, 55.0, 1
1466290931986, 55.0, 1
1466290932983, 55.0, 1
1466290933986, 55.0, 1
1466290934983, 55.0, 1
1466290935982, 55.0, 1
1466290936984, 55.0, 1
1466290937986, 55.0, 1
1466290938985, 55.0, 1
1466290939983, 55.0, 1
1466290940985, 55.0, 1
1466290941985, 55.0, 1
1466290942984, 55.0, 1
1466290943984, 55.0, 1
1466290944982, 55.0, 1
1466290945982, 55.0, 1
1466290946985, 55.0, 1
1466290947984, 55.0, 1
1466290948986, 55.0, 1
1466290949984, 55.0, 1
1466290950985, 55.0, 1
1466290951985, 55.0, 1
1466290952986, 55.0, 1
1466290953982, 55.0, 1
1466290954986, 55.0, 1
1466290955982, 55.0, 1
1466290956982, 55.0, 1
1466290957984, 55.0, 1
1466290958983, 55.0, 1
1466290959985, 55.0, 1
1466290960985, 55.0, 1
1466290961983, 55.0, 1
1466290962982, 55.0, 1
1466290963983, 55.0, 1
1466290964981, 55.0, 1
1466290965982, 55.0, 1
1466290966984, 55.0, 1
1466290967982, 55.0, 1
1466290968985, 55.0, 1
1466290969986, 55.0, 1
1466290970984, 82.5, 1
1466290971986, 82.5, 1
1466290972985, 82.5, 1
1466290973982, 82.5, 1
1466290974985, 82.5, 1
1466290975982, 82.5, 1
1466290976983, 82.5, 1
1466290977981, 82.5, 1
1466290978981, 82.5, 1
1466290979985, 82.5, 1
1466290980985, 82.5, 1
1466290981982, 82.5, 1
1466290982984, 82.5, 1
1466290983986, 82.5, 1
1466290984982, 82.5, 1
1466290985984, 82.5, 1
1466290986984, 82.5, 1
1466290987981, 82.5, 1
1466290988982, 82.5, 1
1466290989982, 82.5, 1
1466290990984, 82.5, 1
1466290991981, 82.5, 1
1466290992982, 82.5, 1
1466290993981, 82.5, 1
1466290994982, 82.5, 1
1466290995985, 82.5, 1
1466290996984, 82.5, 1
1466290997983, 82.5, 1
1466290998984, 82.5, 1
1466290999984, 82.5, 1
1466291000983, 82.5, 1
1466291001982, 82.5, 1
1466291002986, 82.5, 1
1466291003986, 82.5, 1
1466291004983, 82.5, 1
1466291005984, 82.5, 1
1466291006985, 82.5, 1
1466291007985, 82.5, 1
1466291008985, 82.5, 1
1466291009986, 82.5, 1
1466291010983, 82.5, 1
1466291011981, 82.5, 1
1466291012983, 82.5, 1
1466291013986, 82.5, 1
1466291014982, 82.5, 1
1466291015985, 82.5, 1
1466291016983, 82.5, 1
1466291017984, 82.5, 1
1466291018984, 82.5, 1
1466291019982, 82.5, 1
1466291020982, 82.5, 1
1466291021983, 82.5, 1
1466291022983, 82.5, 1
1466291023986, 82.5, 1
1466291024984, 82.5, 1
1466291025982, 82.5, 1
1466291026981, 82.5, 1
1466291027986, 82.5, 1
1466291028983, 82.5, 1
1466291029986, 82.5, 1
1466291030986, 170.0, 1
1466291031984, 240.00002, 1
1466291032984, 270.0, 1
1466291033985, 270.0, 1
1466291034985, 270.0, 1
1466291035986, 270.0, 1
1466291036981, 270.0, 1
1466291037985, 270.0, 1
1466291038984, 270.0, 1
1466291039986, 270.0, 1
1466291040986, 270.0, 1
1466291041982, 270.0, 1
1466291042985, 270.0, 1
1466291043984, 270.0, 1
1466291044986, 270.0, 1
1466291045985, 270.0, 1
1466291046983, 270.0, 1
1466291047984, 270.0, 1
1466291048985, 270.0, 1
1466291049985, 270.0, 1
1466291050986, 270.0, 1
1466291051982, 270.0, 1
1466291052983, 270.0, 1
1466291053984, 270.0, 1
1466291054983, 270.0, 1
1466291055984, 270.0, 1
1466291056986, 270.0, 1
1466291057986, 270.0, 1
1466291058986, 270.0, 1
1466291059982, 270.0, 1
1466291060986, 270.0, 1
1466291061982, 270.0, 1
1466291062986, 270.0, 1
1466291063986, 270.0, 1
1466291064985, 270.0, 1
1466291065985, 270.0, 1
1466291066981, 270.0, 1
1466291067983, 270.0, 1
1466291068986, 270.0, 1
1466291069986, 270.0, 1
1466291070983, 270.0, 1
1466291071982, 270.0, 1
1466291072982, 270.0, 1
1466291073984, 270.0, 1
1466291074986, 270.0, 1
1466291075982, 270.0, 1
1466291076983, 270.0, 1
1466291077985, 270.0, 1
1466291078784, 270.0, 2
1466291078984, 135.0, 2
1466291079985, 120.00001, 2
1466291080986, 105.00001, 2
1466291081985, 90.00001, 2
1466291082983, 85.0, 2
1466291083985, 85.0, 2
1466291084983, 85.0, 2
1466291085986, 85.0, 2
1466291086983, 85.0, 2
1466291087985, 85.0, 2
1466291088984, 85.0, 2
1466291089981, 85.0, 2
1466291090986, 41.25, 2
1466291091982, 41.25, 2
1466291092984, 41.25, 2
1466291093984, 41.25, 2
1466291094984, 41.25, 2
1466291095984, 41.25, 2
1466291096984, 41.25, 2
1466291097983, 41.25, 2
1466291098982, 41.25, 2
1466291099986, 41.25, 2
1466291100984, 41.25, 2
1466291101985, 41.25, 2
1466291102984, 41.25, 2
1466291103982, 41.25, 2
1466291104983, 41.25, 2
1466291105982, 41.25, 2
1466291106985, 41.25, 2
1466291107984, 41.25, 2
1466291108983, 41.25, 2
1466291109983, 41.25, 2
1466291110986, 41.25, 2
1466291111982, 41.25, 2
1466291112983, 41.25, 2
1466291113983, 41.25, 2
1466291114984, 41.25, 2
1466291115981, 41.25, 2
1466291116986, 41.25, 2
1466291117984, 41.25, 2
1466291118984, 41.25, 2
1466291119986, 41.25, 2
1466291120984, 41.25, 2
1466291121986, 41.25, 2
1466291122985, 41.25, 2
1466291123986, 41.25, 2
1466291124985, 41.25, 2
1466291125983, 41.25, 2
1466291126982, 41.25, 2
1466291127982, 41.25, 2
1466291128983, 41.25, 2
1466291129985, 41.25, 2
1466291130982, 41.25, 2
1466291131986, 41.25, 2
1466291132983, 41.25, 2
1466291133985, 41.25, 2
1466291134983, 41.25, 2
1466291135985, 41.25, 2
1466291136983, 41.25, 2
1466291137982, 41.25, 2
1466291138985, 41.25, 2
1466291139983, 41.25, 2
1466291140986, 41.25, 2
1466291141983, 41.25, 2
1466291142985, 41.25, 2
1466291143984, 41.25, 2
1466291144985, 41.25, 2
1466291145983, 41.25, 2
1466291146983, 41.25, 2
1466291147984, 41.25, 2
1466291148984, 41.25, 2
1466291149983, 41.25, 2
1466291150984, 85.0, 2
1466291151982, 85.0, 2
1466291152982, 85.0, 2
1466291153982, 85.0, 2
1466291154984, 85.0, 2
1466291155982, 85.0, 2
1466291156320, 85.0, 3
1466291156986, 56.666668, 3
1466291157985, 56.666668, 3
1466291158982, 56.666668, 3
1466291159984, 56.666668, 3
1466291160983, 56.666668, 3
1466291161982, 56.666668, 3
1466291162986, 56.666668, 3
1466291163983, 56.666668, 3
1466291164982, 56.666668, 3
1466291165982, 56.666668, 3
1466291166983, 56.666668, 3
1466291167982, 56.666668, 3
1466291168982, 56.666668, 3
1466291169983, 56.666668, 3
1466291170985, 56.666668, 3
1466291171983, 56.666668, 3
1466291172984, 56.666668, 3
1466291173984, 56.666668, 3
1466291174982, 56.666668, 3
1466291175984, 56.666668, 3
1466291176982, 56.666668, 3
1466291177986, 56.666668, 3
1466291178985, 56.666668, 3
1466291179983, 56.666668, 3
1466291180985, 56.666668, 3
1466291181981, 56.666668, 3
1466291182981, 56.666668, 3
1466291183984, 56.666668, 3
1466291184984, 56.666668, 3
1466291185985, 56.666668, 3
1466291186985, 56.666668, 3
1466291187985, 56.666668, 3
1466291188985, 56.666668, 3
1466291189982, 56.666668, 3
1466291190983, 56.666668, 3
1466291191985, 56.666668, 3
1466291192983, 56.666668, 3
1466291193985, 56.666668, 3
1466291194986, 56.666668, 3
1466291195984, 56.666668, 3
1466291196983, 56.666668, 3
1466291197986, 56.666668, 3
1466291198986, 56.666668, 3
1466291199986, 56.666668, 3
1466291200983, 56.666668, 3
1466291201986, 56.666668, 3
1466291202983, 56.666668, 3
1466291203981, 56.666668, 3
1466291204982, 56.666668, 3
1466291205985, 56.666668, 3
1466291206986, 56.666668, 3
1466291207983, 56.666668, 3
1466291208982, 56.666668, 3
1466291209983, 56.666668, 3
1466291210984, 56.666668, 3
1466291211983, 56.666668, 3
1466291212983, 56.666668, 3
1466291213985, 56.666668, 3
1466291214983, 56.666668, 3
1466291215984, 56.666668, 3
1466291216985, 56.666668, 3
1466291217985, 56.666668, 3
1466291218985, 56.666668, 3
1466291219985, 56.666668, 3
1466291220984, 56.666668, 3
1466291221986, 56.666668, 3
1466291222984, 56.666668, 3
1466291223984, 56.666668, 3
1466291224985, 56.666668, 3
1466291225985, 56.666668, 3
1466291226984, 56.666668, 3
1466291227984, 56.666668, 3
1466291228986, 56.666668, 3
1466291229984, 56.666668, 3
1466291230984, 56.666668, 3
1466291231985, 56.666668, 3
1466291232983, 56.666668, 3
1466291233983, 56.666668, 3
1466291234984, 56.666668, 3
1466291235984, 56.666668, 3
1466291236983, 56.666668, 3
1466291237985, 56.666668, 3
1466291238983, 56.666668, 3
1466291239983, 56.666668, 3
1466291240986, 56.666668, 3
1466291241986, 56.666668, 3
1466291242983, 56.666668, 3
1466291243985, 56.666668, 3
1466291244982, 56.666668, 3
1466291245983, 56.666668, 3
1466291246986, 56.666668, 3
1466291247986, 56.666668, 3
1466291248985, 56.666668, 3
1466291249986, 56.666668, 3
1466291250983, 56.666668, 3
1466291251984, 56.666668, 3
1466291252984, 56.666668, 3
1466291253983, 56.666668, 3
1466291254983, 56.666668, 3
1466291255983, 56.666668, 3
1466291256983, 56.666668, 3
1466291257982, 56.666668, 3
1466291258983, 56.666668, 3
1466291259983, 56.666668, 3
1466291260985, 56.666668, 3
1466291261982, 56.666668, 3
1466291262985, 56.666668, 3
1466291263982, 56.666668, 3
1466291264983, 56.666668, 3
1466291265986, 56.666668, 3
1466291266984, 56.666668, 3
1466291267986, 56.666668, 3
1466291268986, 56.666668, 3
1466291269986, 56.666668, 3
1466291270982, 27.5, 3
1466291271982, 27.5, 3
1466291272984, 27.5, 3
1466291273985, 27.5, 3
1466291274986, 27.5, 3
1466291275986, 27.5, 3
1466291276986, 27.5, 3
1466291277986, 27.5, 3
1466291278986, 27.5, 3
1466291279986, 27.5, 3
1466291280986, 27.5, 3
1466291281986, 27.5, 3
1466291282986, 27.5, 3
1466291283986, 27.5, 3
1466291284985, 27.5, 3
1466291285985, 27.5, 3
1466291286985, 27.5, 3
1466291287986, 27.5, 3
1466291288986, 27.5, 3
1466291289985, 27.5, 3
1466291290985, 27.5, 3
1466291291985, 27.5, 3
1466291292985, 27.5, 3
1466291293985, 27.5, 3
1466291294986, 27.5, 3
1466291295985, 27.5, 3
1466291296985, 27.5, 3
1466291297985, 27.5, 3
1466291298778, 27.5, 2
1466291298985, 41.25, 2
1466291299985, 41.25, 2
1466291300985, 41.25, 2
1466291301985, 41.25, 2
1466291302985, 41.25, 2
1466291303985, 41.25, 2
1466291304985, 41.25, 2
1466291305985, 41.25, 2
1466291306985, 41.25, 2
1466291307985, 41.25, 2
1466291308789, 41.25, 1
1466291308985, 82.5, 1
1466291309985, 82.5, 1
1466291310985, 82.5, 1
1466291311984, 82.5, 1
1466291312986, 82.5, 1
1466291313984, 82.5, 1
1466291314985, 82.5, 1
1466291315985, 82.5, 1
1466291316985, 82.5, 1
1466291317984, 82.5, 1
1466291318984, 82.5, 1
1466291319984, 82.5, 1
1466291320985, 82.5, 1
1466291321985, 82.5, 1
1466291322985, 82.5, 1
1466291323985, 82.5, 1
1466291324984, 82.5, 1
1466291325986, 82.5, 1
1466291326985, 82.5, 1
1466291327984, 82.5, 1
1466291328986, 82.5, 1
1466291329985, 82.5, 1
1466291330984, 170.0, 1
1466291331984, 240.00002, 1
1466291332984, 270.0, 1
